signal_1,signal_2,signal_3
-0.44184721355726103-0.23403119953738133i,-0.03827302102789316-0.020938535855966892i,-0.0009595060961859291-0.0005364888997971159i
0.4682241218683721-0.17539992245088482i,0.040886795553976715-0.01463947105040955i,0.0010186526073546755-0.00037853839350090925i
-0.17934042151036825+0.4667273167259328i,-0.01602429873143703+0.04015681594705344i,-0.00040350965605300183+0.000990378066362721i
-0.23029678844026602-0.4438053321949319i,-0.019288775285367588-0.03835579082757119i,-0.00048458178217175633-0.0009709925459526334i
0.48487086572836224+0.12205856401453748i,0.041306261141774936+0.01098242722807427i,0.0010284165637211512+0.0002618991751520192i
-0.41297585262879205+0.2818673687478076i,-0.03535656860763355+0.023552847463496826i,-0.0008858637142708696+0.0005752027826207382i
0.0630173790824374-0.4960126695552619i,0.005815664241551914-0.04177178104796142i,0.0001425119734230323-0.0010552602962919247i
0.3293704271219998+0.3761812680378678i,0.02727933944771085+0.03189692484183094i,0.000677560696450474+0.0007839384059371787i
-0.49998972811057724-0.0030663883099447823i,-0.041646825684434834-0.000670236690440709i,-0.0010420533404022626-0.00002952195712962172i
0.33395792888325077-0.37211767909393306i,0.027961771211861518-0.030470190962456522i,0.0006949079515115214-0.0007721264719752625i
0.05693120362488743+0.4967452461827705i,0.004280163323863967+0.04089469076209142i,0.00010339475305931458+0.0010079269742277292i
-0.4094889091630217-0.2869119494823369i,-0.033167910584815795-0.023684038841798226i,-0.0008296603098249875-0.0006031574985727264i
0.4863309612740761-0.11610765726050441i,0.03946052237709326-0.009007538773176867i,0.0009809981669010996-0.0002360130953228257i
-0.2357208205740043+0.44094583437000445i,-0.019230121135829188+0.03528698367356412i,-0.00048264377543648563+0.0008674477139000053i
-0.17360452826493694-0.4688936595254338i,-0.013518710804188457-0.037439655798470896i,-0.0003391773408341691-0.0009451036898328724i
0.46603842336563606+0.18112438499669137i,0.03672486057927581+0.014630796329297176i,0.0009119476866501914+0.00035348983622067464i
-0.4446833706767429+0.22859388419235682i,-0.03496530896676865+0.017691115783130647i,-0.000874055838236231+0.00042851953368217276i
0.12391574930883784-0.4844012916798095i,0.00988941378255503-0.0375275042142194i,0.00024415787263767555-0.000946010194828348i
0.28028491541956163+0.41405009735136694i,0.021382691155161736+0.03204435163996445i,0.0005290800837596464+0.0007870134831344695i
-0.4957670254323214-0.0649178209186121i,-0.03778003726207227-0.0051420834889170175i,-0.0009431459790938626-0.00014006777418550058i
0.3774412390515097-0.3279290639096831i,0.02866315764271463-0.02459407623011741i,0.0007111793886397249-0.0006227487933313309i
-0.004980208275122355+0.49997225111074606i,-0.0005492896002028458+0.03744779431461077i,-0.000017140647727328766+0.0009209003333914381i
-0.3708352011330889-0.3353817876973727i,-0.027362670049573965-0.024944124982421403i,-0.0006828910181273435-0.0006322361750060612i
0.4969610306485782-0.05503039482721213i,0.03648023022820903-0.003862201126751073i,0.0009048569974159909-0.00010602855702728469i
-0.2884772953615692+0.4083853090055225i,-0.021039431753191888+0.029609030047584802i,-0.000526557914541808+0.0007252001838032457i
-0.1142433085262605-0.4867733210265349i,-0.008096931241645981-0.03496390509641507i,-0.00020307335475731108-0.0008802601544542637i
0.44004118480198323+0.2374056112307526i,0.031239081260940712+0.016977834864433973i,0.0007735774500433069+0.00041246540085507476i
-0.4695544117637974+0.17180601734069348i,-0.033019123398577856+0.012042259069521033i,-0.0008235473928835448+0.00028806322236733973i
0.18290905582963352-0.46534283642566987i,0.012763740127647433-0.032293398995622224i,0.00031551993344296447-0.0008124500479499083i
0.22689034855866802+0.445553373882801i,0.01556883918853894+0.030652234009074478i,0.00038344160482309074+0.0007519765576141583i
-0.48392249486710653-0.1257712396270527i,-0.03284738580782665-0.008520972984694704i,-0.0008181700454198035-0.00022268372021129213i
0.41512183020538274-0.27869894725102284i,0.02785176592230169-0.018675753078820977i,0.0006898088254604338-0.00047287942572186466i
-0.0668150605975415+0.495512751509035i,-0.004394367696221794+0.0328693860912078i,-0.00011255400520418431+0.0008063675674769571i
-0.32648034462681486-0.37869554760209323i,-0.021394631144984588-0.024727823021823414i,-0.0005327725108921005-0.0006242995410061422i
0.4999509052160411+0.006892873994815682i,0.032314325014241245+0.00040940581190963496i,0.0007996941627243035+0.0000017513136818626163i
-0.3367987773125128+0.36954632029677414i,-0.02141632812718832+0.02365356793261644i,-0.0005346256756045195+0.0005769516552310548i
-0.053125737946480095-0.49716943799613794i,-0.0034359248048372428-0.03125888518555513i,-0.00008651997533177842-0.0007850687163743764i
0.40727882691014833+0.2900369852609973i,0.025368556557079723+0.017944048355747068i,0.000626411901786807+0.00043699751451550995i
-0.4872066129747864+0.11237681465032988i,-0.02980908550005689+0.007040575299196009i,-0.0007418930665832235+0.00016454407329234572i
0.2390903461542612-0.43913030505821427i,0.014316677557595333-0.026574345108720483i,0.00035375609616323134-0.0006674198082296447i
0.1700076050127094+0.47020677192140486i,0.010289686006378336+0.027971151744199625i,0.0002518664345172986+0.0006852663844609513i
-0.46463823209881994-0.18469109491428065i,-0.027335941705880985-0.010644248138210119i,-0.0006794587829251472-0.0002735972581660271i
0.44642040770945485-0.22518418408248242i,0.025736267147697115-0.01318078535131686i,0.0006362408573732764-0.00033418805233028216i
-0.12762271543741302+0.4834353069229317i,-0.0070543504134997605+0.027625527142936167i,-0.00017805006719752979+0.000676042113645668i
-0.2771062432354618-0.41618733123725493i,-0.015739566610478345-0.023201187503455633i,-0.0003911742089753644-0.0005838194427794632i
0.49525461918228686+0.06871015200124964i,0.02740434763644584+0.0035710593624606506i,0.0006766702812978661+0.00008153919107073944i
-0.3799423806489778+0.3250259718749646i,-0.020484451299530047+0.017902761687893644i,-0.0005101921441118169+0.00043464208086421767i
0.00880857293002893-0.49992218240062647i,0.00019486708645322662-0.026738714994942073i,0.000003919315479265265-0.0006701028571279833i
0.36825503229141515+0.3382093618034321i,0.01959750440453508+0.017610888782382417i,0.00048250639876809315+0.0004292792560730394i
-0.4973685925412273+0.05121993000118866i,-0.025719815901365708+0.002985860609795177i,-0.0006388688187638975+0.00006519518596140624i
0.29159589922370577-0.4061666843230542i,0.014587549454140166-0.020852680478534818i,0.00036006334453481196-0.000523027871186891i
0.11051118985644182+0.48763127455711464i,0.0058717803018418155+0.02435411753305034i,0.00014231964107615417+0.0005957795007978358i
-0.438210709916967-0.24077156351579526i,-0.02172285306773413-0.011509870314537752i,-0.0005389351797612799-0.00029306430937313887i
0.47085579285901336-0.16820750075388047i,0.022635765916132967-0.008459046088303711i,0.0005585852093639819-0.00021531869486167768i
-0.18646832683924047+0.4639255938146142i,-0.00848747849515001+0.02218465840822445i,-0.00021283360279477265+0.000541544989220229i
-0.22347196551895882-0.44728074666029793i,-0.010767627954462903-0.02064780680041885i,-0.0002671918569907413-0.0005181144082007997i
0.4829443724046535+0.12947107147150783i,0.02220617193670435+0.005542914856581391i,0.0005471543408526672+0.00013150051418544463i
-0.4172448233682152+0.275508711574318i,-0.01849114039013029+0.012743564042013456i,-0.0004596177455127504+0.00030770285649214677i
0.07060745714037658-0.4949892340423239i,0.002678958869772939-0.021843385363391102i,0.0000655521949983857-0.0005464309666168516i
0.3235697457498297+0.3811821473999478i,0.014325645810676553+0.01618875010492912i,0.0003516703861853159+0.0003946696813846194i
-0.49988412201585397-0.01072442165491965i,-0.021172843237690805+0.000029180349767783504i,-0.0005250336996711312-0.000006515002989852792i
0.3396185041028085-0.36695875100024977i,0.013748992666094884-0.015537180308578953i,0.0003389187893763082-0.00038940029431609437i
0.04931579028215716+0.4975590006184163i,0.0024979633450882776+0.020201563048823003i,0.000059115506664653455+0.0004934759943724685i
-0.4050462202972955-0.29315047438762976i,-0.0164227450847871-0.011252599114009568i,-0.0004068235150590534-0.0002847077930416136i
0.4880523204349633-0.10864484655330568i,0.018926784365371273-0.004722449181924523i,0.0004662671488581559-0.00012139145038133558i
-0.24244721295067245+0.4372835510065919i,-0.008791342739827176+0.016963808015420474i,-0.000219555572830427+0.00041308956651336443i
-0.16640207522230252-0.47149776929146575i,-0.006717374469678303-0.017418110352348918i,-0.0001665593756943716-0.0004360506272281455i
0.4632094204043665+0.18824150495126568i,0.017135439872567118+0.006386135756635244i,0.0004213837537885027+0.00015330931612292487i
-0.4481326244208731+0.22175580885410262i,-0.01575932751842996+0.00843830396694786i,-0.0003910448471913013+0.00020238661865049686i
0.13132082974689563-0.48244643118260727i,0.004041712741724061-0.016983817343078415i,0.00009921562671952818-0.0004242595821707632i
0.27390995084862324+0.41829468616902676i,0.009835666848291305+0.013971702327858045i,0.0002407148025825846+0.00034053314432669416i
-0.4947145281006838-0.07250391898996372i,-0.016571642977121475-0.0018202447333162237i,-0.00041037299454136224-0.000050640732750158614i
0.3824198698960924-0.32210928080918644i,0.012064774326268183-0.010927707554174593i,0.0002969903869542992-0.0002738520896374484i
-0.012637786636797183+0.4998373230293256i,0.00021013877761203627+0.01590672140918142i,0.000003054437813841685+0.0003880321751722859i
-0.36565462814199123-0.34102256356900856i,-0.011749860803478547-0.010105078683393253i,-0.0002907590533021158-0.0002545029317413003i
0.497745614113382-0.04741192702021161i,0.014989359154432082-0.002043723719071004i,0.0003686919268506455-0.00005403627176024182i
-0.29469876443868515+0.4039187684761597i,-0.008167363002086543+0.012288551969202807i,-0.00020338328634079446+0.0002985383486378658i
-0.10677395458075475-0.4884660909777713i,-0.003690679800133873-0.013876510179115339i,-0.00009158883721383221-0.0003467250070803585i
