index,particle,x,y,z,active,cell_id,group
8545,1H,0.9200000000000009,15.24,13.83,false,0,none
8546,1H,0.7899999999999983,16.09,15.079999999999998,false,0,none
8547,16O,7.599999999999998,36.32,12.9,false,0,none
8548,1H,6.950000000000002,35.63,12.78,false,0,none
8549,1H,8.139999999999999,36.29,12.11,false,0,none
8550,16O,25,13.090000000000002,52.57,false,0,none
8551,1H,25.63,12.63,52.01,false,0,none
8552,1H,24.15,12.86,52.21,false,0,none
8553,16O,53.78,39.760000000000005,27.23,false,0,none
8554,1H,53.35999999999999,40.32999999999999,26.59,false,0,none
8555,1H,53.07,39.49,27.81,false,0,none
8556,16O,41.2,21.36,10.93,false,0,none
8557,1H,41.36,21.18,11.85,false,0,none
8558,1H,40.32999999999999,21.02,10.76,false,0,none
8559,16O,52.959999999999994,7.04,15.99,false,0,none
8560,1H,53.75999999999999,6.760000000000002,15.54,false,0,none
8561,1H,52.71,6.2799999999999985,16.52,false,0,none
8562,16O,17.9,3.579999999999998,45.2,false,0,none
8563,1H,18.39,2.8500000000000014,44.81,false,0,none
8564,1H,18.32,3.729999999999998,46.04,false,0,none
8565,16O,39.22,28.61,4.970000000000002,false,0,none
8566,1H,39.17,29.529999999999998,5.240000000000002,false,0,none
8567,1H,40.01,28.55,4.440000000000001,false,0,none
8568,16O,48.18000000000001,2.13,13.11,false,0,none
8569,1H,48.96,2.4600000000000017,13.55,false,0,none
8570,1H,48.27,1.179999999999998,13.11,false,0,none
8571,16O,3.029999999999999,1.6399999999999983,33.45,false,0,none
8572,1H,2.879999999999998,0.6999999999999996,33.39,false,0,none
8573,1H,3.79,1.7400000000000002,34.02,false,0,none
8574,16O,12.24,5.400000000000002,30.37,false,0,none
8575,1H,11.730000000000002,4.6000000000000005,30.21,false,0,none
8576,1H,12.890000000000002,5.140000000000001,31.020000000000003,false,0,none
8577,16O,20.640000000000004,18.03,41.98,false,0,none
8578,1H,19.79,17.82,41.59,false,0,none
8579,1H,20.809999999999995,17.31,42.59,false,0,none
8580,16O,42.910000000000004,9.379999999999999,8.629999999999999,false,0,none
8581,1H,43.68,9.91,8.47,false,0,none
8582,1H,42.56,9.71,9.46,false,0,none
8583,16O,26.44,9.189999999999998,18.69,false,0,none
8584,1H,27.309999999999995,9.37,19.03,false,0,none
8585,1H,26.52,8.340000000000002,18.26,false,0,none
8586,16O,36.58,38.12,38.68,false,0,none
8587,1H,36.67,37.21,38.97,false,0,none
8588,1H,37.02,38.63,39.36000000000001,false,0,none
8589,16O,24.919999999999998,22.84,28.34,false,0,none
8590,1H,25.119999999999997,21.92,28.53,false,0,none
8591,1H,23.99,22.83,28.11,false,0,none
8592,16O,27.24,39.31,25.27,false,0,none
8593,1H,26.74,38.8,25.91,false,0,none
8594,1H,27.62,40.02000000000001,25.780000000000005,false,0,none
8595,16O,33.06,32.93,37.01,false,0,none
8596,1H,32.49,33.24,36.3,false,0,none
8597,1H,32.55,32.25,37.440000000000005,false,0,none
8598,16O,44.99,3.6799999999999997,20.53,false,0,none
8599,1H,44.53,3.459999999999998,21.339999999999996,false,0,none
8600,1H,45.92,3.6899999999999986,20.78,false,0,none
8601,16O,11.14,25.64,3.7599999999999993,false,0,none
8602,1H,11.26,25.980000000000004,4.640000000000001,false,0,none
8603,1H,11.96,25.19,3.550000000000001,false,0,none
8604,16O,31.089999999999996,35.67,42.59,false,0,none
8605,1H,31.37,36.57,42.4,false,0,none
8606,1H,31.489999999999995,35.15,41.9,false,0,none
8607,16O,39.35,33.56,54.13,false,0,none
8608,1H,39.29,33.09,53.3,false,0,none
8609,1H,39.05,34.45,53.93,false,0,none
8610,16O,18.52,43.73,2.3699999999999988,false,0,none
8611,1H,19.34,43.86,1.8800000000000017,false,0,none
8612,1H,18.15,42.93,2.0000000000000013,false,0,none
8613,16O,11.26,24.51,37.25,false,0,none
8614,1H,11.39,24.420000000000005,36.31,false,0,none
8615,1H,11.26,25.450000000000003,37.40999999999999,false,0,none
8616,16O,48.2,24.789999999999996,24.98,false,0,none
8617,1H,47.84,24.1,25.54,false,0,none
8618,1H,47.45,25.36,24.789999999999996,false,0,none
8619,16O,22.95,1.8400000000000019,10.91,false,0,none
8620,1H,22.930000000000003,2.1500000000000017,11.82,false,0,none
8621,1H,22.71,2.609999999999998,10.4,false,0,none
8622,16O,16.08,31.1,17.29,false,0,none
8623,1H,15.55,30.359999999999996,17.6,false,0,none
8624,1H,16.32,30.86,16.39,false,0,none
8625,16O,42.21,30.65,23.3,false,0,none
8626,1H,41.49,30.03,23.21,false,0,none
8627,1H,41.83,31.5,23.05,false,0,none
8628,16O,10.189999999999998,11.98,10.43,false,0,none
8629,1H,9.32,11.85,10.81,false,0,none
8630,1H,10.25,11.31,9.75,false,0,none
8631,16O,20.2,6.490000000000001,9.09,false,0,none
8632,1H,20.840000000000003,7.100000000000002,9.46,false,0,none
8633,1H,19.43,6.58,9.65,false,0,none
8634,16O,38.13000000000001,34.36,21.11,false,0,none
8635,1H,37.54,34.57,21.84,false,0,none
8636,1H,37.55,34.03,20.42,false,0,none
8637,16O,9.03,48.63,26.24,false,0,none
8638,1H,8.99,47.83,26.78,false,0,none
8639,1H,9.88,49.010000000000005,26.44,false,0,none
8640,16O,6.81,50.669999999999995,25.4,false,0,none
8641,1H,6.42,49.87,25.04,false,0,none
8642,1H,6.509999999999999,50.69,26.31,false,0,none
8643,16O,37.48,37.35,26.64,false,0,none
8644,1H,37.3,36.98,27.51,false,0,none
8645,1H,36.65,37.269999999999996,26.17,false,0,none
8646,16O,37,20.74,6.789999999999998,false,0,none
8647,1H,36.51,20.96,7.58,false,0,none
8648,1H,36.33,20.640000000000004,6.11,false,0,none
8649,16O,5.539999999999999,14,54.59,false,0,none
8650,1H,5.940000000000002,14.69,54.06,false,0,none
8651,1H,5.539999999999999,13.23,54.03,false,0,none
8652,16O,46.35,46.64,37.8,false,0,none
8653,1H,46.54,47.14,37.02,false,0,none
8654,1H,45.66,46.029999999999994,37.54,false,0,none
8655,16O,45.67,15.69,25.83,false,0,none
8656,1H,45.67,15.09,25.09,false,0,none
8657,1H,46.1,15.21,26.54,false,0,none
8658,16O,43.03,8.74,37.94,false,0,none
8659,1H,42.97,8.32,38.8,false,0,none
8660,1H,43.16,8.02,37.33,false,0,none
8661,16O,9.71,21.16,47.08,false,0,none
8662,1H,9.77,21.23,48.04,false,0,none
8663,1H,10.46,20.6,46.84,false,0,none
8664,16O,22.530000000000005,23.029999999999998,19.24,false,0,none
8665,1H,22.21,22.44,18.56,false,0,none
8666,1H,21.94,22.88,19.979999999999997,false,0,none
8667,16O,30.53,29.199999999999996,21.81,false,0,none
8668,1H,30.86,29.34,20.92,false,0,none
8669,1H,31.06,29.78,22.35,false,0,none
8670,16O,15.45,5.03,23.88,false,0,none
8671,1H,14.630000000000003,5.53,23.96,false,0,none
8672,1H,15.97,5.519999999999997,23.24,false,0,none
8673,16O,36.96,44.65,34.39,false,0,none
8674,1H,37.50000000000001,44.35,33.65,false,0,none
8675,1H,37.59,44.86,35.07,false,0,none
8676,16O,6.659999999999999,10.96,37.669999999999995,false,0,none
8677,1H,7.599999999999998,11.08,37.79,false,0,none
8678,1H,6.400000000000002,10.33,38.35,false,0,none
8679,16O,31.04,29.16,7.089999999999999,false,0,none
8680,1H,31.63,28.469999999999995,6.800000000000001,false,0,none
8681,1H,30.990000000000002,29.04,8.040000000000001,false,0,none
8682,16O,28.96,45.53,21.47,false,0,none
8683,1H,28.61,46.31,21.040000000000003,false,0,none
8684,1H,28.38,45.38,22.21,false,0,none
8685,16O,32.43,39.48,12.77,false,0,none
8686,1H,32.75,38.58,12.77,false,0,none
8687,1H,31.48,39.4,12.79,false,0,none
8688,16O,54.18999999999999,30.47,11.349999999999998,false,0,none
8689,1H,54.69,31.27,11.49,false,0,none
8690,1H,54.3,29.97,12.15,false,0,none
8691,16O,26.8,52.959999999999994,29.24,false,0,none
8692,1H,26.879999999999995,52.2,29.81,false,0,none
8693,1H,25.92,53.29,29.39,false,0,none
8694,16O,31.04,2.930000000000001,14.37,false,0,none
8695,1H,31.27,3.839999999999999,14.53,false,0,none
8696,1H,31.47,2.44,15.07,false,0,none
8697,16O,50.40999999999999,35.6,33.39,false,0,none
8698,1H,49.52,35.69,33.03,false,0,none
8699,1H,50.75,34.79,33,false,0,none
8700,16O,18.93,28.75,35.69,false,0,none
8701,1H,18.3,28.45,36.35,false,0,none
8702,1H,18.38,29.13,35,false,0,none
8703,16O,17.64,46.52000000000001,16.27,false,0,none
8704,1H,18.23,45.95,16.76,false,0,none
8705,1H,18.14,47.33,16.17,false,0,none
8706,16O,6.54,11.24,40.95,false,0,none
8707,1H,6.85,10.35,41.11,false,0,none
8708,1H,6.869999999999997,11.74,41.7,false,0,none
8709,16O,32.7,33.99,45.34,false,0,none
8710,1H,32.07,34.69,45.49000000000001,false,0,none
8711,1H,33.15,34.23,44.53,false,0,none
8712,16O,19.92,28.82,25.650000000000002,false,0,none
8713,1H,20.66,28.22,25.54,false,0,none
8714,1H,19.14,28.269999999999996,25.53,false,0,none
8715,16O,14.9,8.120000000000001,43.31,false,0,none
8716,1H,15.3,7.329999999999998,43.69,false,0,none
8717,1H,15.31,8.210000000000003,42.45,false,0,none
8718,16O,53.99,28.92,13.56,false,0,none
8719,1H,53.56,28.100000000000005,13.35,false,0,none
8720,1H,54.14,28.88,14.51,false,0,none
8721,16O,10.92,45.34,54.96,false,0,none
8722,1H,11.07,45.33,54.02,false,0,none
8723,1H,10.71,46.25,55.17,false,0,none
8724,16O,15.57,19.54,16.37,false,0,none
8725,1H,15.48,20.4,16.79,false,0,none
8726,1H,15.179999999999998,18.93,16.99,false,0,none
8727,16O,45.29,21.240000000000002,47.48,false,0,none
8728,1H,46.059999999999995,21.79,47.59,false,0,none
8729,1H,45.28,21.03,46.54,false,0,none
8730,16O,28.97,26.74,6.840000000000001,false,0,none
8731,1H,29.48,27.55,6.869999999999997,false,0,none
8732,1H,29.04,26.39,7.730000000000001,false,0,none
8733,16O,8.24,52.57,10.17,false,0,none
8734,1H,7.3100000000000005,52.760000000000005,10.31,false,0,none
8735,1H,8.24,51.7,9.76,false,0,none
8736,16O,52.55,50.88,8.92,false,0,none
8737,1H,52.75,50.870000000000005,9.85,false,0,none
8738,1H,52.45,51.81,8.709999999999999,false,0,none
8739,16O,21.38,5.389999999999999,0.23000000000000023,false,0,none
8740,1H,22.06,5.039999999999999,0.8000000000000014,false,0,none
8741,1H,21.86,5.940000000000002,-0.3999999999999986,false,0,none
8742,16O,33.95,20.5,27.79,false,0,none
8743,1H,33.55,21.11,27.18,false,0,none
8744,1H,34.47,21.040000000000003,28.39,false,0,none
8745,16O,45.5,47.83,23.93,false,0,none
8746,1H,45.6,48.65,24.420000000000005,false,0,none
8747,1H,44.86,48.03,23.25,false,0,none
8748,16O,22.899999999999995,43.95,14.18,false,0,none
8749,1H,22.64,43.04999999999999,14.37,false,0,none
8750,1H,22.26,44.49,14.65,false,0,none
8751,16O,30.25,11.449999999999998,51.18,false,0,none
8752,1H,30.920000000000005,11.95,50.72,false,0,none
8753,1H,29.85,12.08,51.77,false,0,none
8754,16O,42.52,19.4,38.11,false,0,none
8755,1H,42.52,19.99,38.86,false,0,none
8756,1H,41.6,19.38,37.82,false,0,none
8757,16O,51.48,48.99,26.56,false,0,none
8758,1H,50.98,49.22,25.780000000000005,false,0,none
8759,1H,52.04,48.26,26.29,false,0,none
8760,16O,0.289999999999998,28.52,2.3100000000000014,false,0,none
8761,1H,-0.6699999999999987,28.46,2.289999999999999,false,0,none
8762,1H,0.5499999999999992,27.89,2.989999999999999,false,0,none
8763,16O,19.34,5.800000000000001,28.57,false,0,none
8764,1H,19.5,4.88,28.78,false,0,none
8765,1H,18.7,6.089999999999998,29.22,false,0,none
8766,16O,42.67,1.5899999999999996,32.7,false,0,none
8767,1H,42.58,1.3699999999999983,33.63,false,0,none
8768,1H,42.910000000000004,2.5100000000000007,32.69,false,0,none
8769,16O,3.1300000000000003,0.2700000000000001,38.57,false,0,none
8770,1H,3.83,-0.35999999999999877,38.75,false,0,none
8771,1H,3.56,0.9500000000000018,38.05,false,0,none
8772,16O,27.07,50.73,31.020000000000003,false,0,none
8773,1H,26.42,50.02,31.089999999999996,false,0,none
8774,1H,27.35,50.88,31.93,false,0,none
8775,16O,22.29,37.19,38.85,false,0,none
8776,1H,22.16,38.05,39.25,false,0,none
8777,1H,23.18,37.22,38.49,false,0,none
8778,16O,14.23,13.05,34.42,false,0,none
8779,1H,14.62,12.45,33.79,false,0,none
8780,1H,14.630000000000003,12.82,35.25,false,0,none
8781,16O,14.96,10.55,4.080000000000003,false,0,none
8782,1H,14.49,9.75,3.820000000000001,false,0,none
8783,1H,15.89,10.33,3.940000000000001,false,0,none
8784,16O,19.12,48.36,54.33,false,0,none
8785,1H,18.9,47.65,54.93,false,0,none
8786,1H,19,49.16,54.84,false,0,none
8787,16O,42.59,41.24,42.24,false,0,none
8788,1H,42,41.86,41.81,false,0,none
8789,1H,43.20000000000001,40.97,41.55,false,0,none
8790,16O,8.930000000000001,6.840000000000001,20.9,false,0,none
8791,1H,9.83,6.81,21.23,false,0,none
8792,1H,8.629999999999999,5.940000000000002,20.95,false,0,none
8793,16O,42.29,5.2799999999999985,5.119999999999998,false,0,none
8794,1H,42.59,5.860000000000002,5.8199999999999985,false,0,none
8795,1H,41.41,5.5900000000000025,4.919999999999999,false,0,none
8796,16O,26.63,11.16,3.5900000000000007,false,0,none
8797,1H,27.12,10.37,3.3799999999999986,false,0,none
8798,1H,26.21,10.97,4.429999999999998,false,0,none
8799,16O,20.68,37.63,8.08,false,0,none
8800,1H,20.32,36.75,8.189999999999998,false,0,none
8801,1H,21.26,37.75,8.839999999999998,false,0,none
8802,16O,1.78,31.719999999999995,16.21,false,0,none
8803,1H,1.6299999999999994,30.97,16.78,false,0,none
8804,1H,2.4899999999999984,31.45,15.64,false,0,none
8805,16O,10.48,29.85,40.11,false,0,none
8806,1H,10.48,29.24,39.37,false,0,none
8807,1H,9.82,30.5,39.88,false,0,none
8808,16O,49.010000000000005,40.47,42.27,false,0,none
8809,1H,49.78,40.83,42.72,false,0,none
8810,1H,48.92,41,41.48,false,0,none
8811,16O,23.91,45.3,11.74,false,0,none
8812,1H,23.42,44.84,12.42,false,0,none
8813,1H,23.42,45.12,10.93,false,0,none
8814,16O,23.829999999999995,51.34,24.74,false,0,none
8815,1H,23.65,50.86,25.549999999999997,false,0,none
8816,1H,23.41,50.82,24.059999999999995,false,0,none
8817,16O,45.14,48.8,9.940000000000001,false,0,none
8818,1H,45.98,48.97,10.37,false,0,none
8819,1H,44.72,48.13,10.48,false,0,none
8820,16O,34.11,48.61000000000001,44.3,false,0,none
8821,1H,35.06,48.580000000000005,44.15,false,0,none
8822,1H,34.02,48.59,45.25,false,0,none
8823,16O,14.01,8.059999999999999,36.19,false,0,none
8824,1H,14.23,7.150000000000001,36,false,0,none
8825,1H,13.090000000000002,8.029999999999998,36.47,false,0,none
8826,16O,31.67,8.120000000000001,51.2,false,0,none
8827,1H,32.11,7.779999999999999,50.42,false,0,none
8828,1H,31.28,7.340000000000002,51.61,false,0,none
8829,16O,52.95,5.060000000000001,4.41,false,0,none
8830,1H,53.32,5.899999999999998,4.680000000000001,false,0,none
8831,1H,53.13,4.469999999999998,5.140000000000001,false,0,none
8832,16O,3.510000000000001,26.279999999999998,19.019999999999996,false,0,none
8833,1H,3.3900000000000015,25.74,18.24,false,0,none
8834,1H,2.6300000000000003,26.580000000000002,19.24,false,0,none
8835,16O,7.570000000000001,23.16,25.77,false,0,none
8836,1H,6.65,23.16,26.04,false,0,none
8837,1H,7.8500000000000005,22.25,25.86,false,0,none
8838,16O,9.52,2.44,19.59,false,0,none
8839,1H,9.2,2.5500000000000003,18.7,false,0,none
8840,1H,9.19,3.200000000000001,20.07,false,0,none
8841,16O,33.96,52.25,40.57,false,0,none
8842,1H,34.91,52.41,40.55,false,0,none
8843,1H,33.6,52.93,40,false,0,none
8844,16O,52.57,46,17.02,false,0,none
8845,1H,53.44,45.93,16.64,false,0,none
8846,1H,52.14,45.17,16.79,false,0,none
8847,16O,40.11,9.569999999999999,21.72,false,0,none
8848,1H,41.06,9.56,21.869999999999997,false,0,none
8849,1H,39.730000000000004,9.720000000000002,22.59,false,0,none
8850,16O,36.95,8.120000000000001,47.76,false,0,none
8851,1H,36.45,8.839999999999998,47.36,false,0,none
8852,1H,37.470000000000006,7.759999999999998,47.03,false,0,none
8853,16O,43.28,7.570000000000001,6.61,false,0,none
8854,1H,44.12,7.19,6.869999999999997,false,0,none
8855,1H,43.14000000000001,8.28,7.239999999999999,false,0,none
8856,16O,19.11,25.1,5.469999999999999,false,0,none
8857,1H,18.87,24.24,5.8199999999999985,false,0,none
8858,1H,19.77,24.919999999999998,4.8,false,0,none
8859,16O,2.7400000000000007,49.08,5.8199999999999985,false,0,none
8860,1H,2.019999999999999,49.39,5.2799999999999985,false,0,none
8861,1H,2.5400000000000014,48.16,6,false,0,none
8862,16O,38.94,17.95,30.77,false,0,none
8863,1H,39.58,17.25,30.86,false,0,none
8864,1H,39.330000000000005,18.55,30.12,false,0,none
8865,16O,12.43,20.45,15.559999999999999,false,0,none
8866,1H,11.53,20.15,15.45,false,0,none
8867,1H,12.65,20.22,16.46,false,0,none
8868,16O,18.11,39.62,26.79,false,0,none
8869,1H,18.819999999999997,40.25,26.74,false,0,none
8870,1H,17.77,39.7,27.69,false,0,none
8871,16O,23.84,46.44,32.42,false,0,none
8872,1H,23.58,45.76,31.8,false,0,none
8873,1H,24.25,45.97,33.14,false,0,none
8874,16O,8.9,47.3,23.859999999999996,false,0,none
8875,1H,7.979999999999999,47.05,23.78,false,0,none
8876,1H,8.98,47.65,24.75,false,0,none
8877,16O,24.290000000000003,37.51,1.490000000000002,false,0,none
8878,1H,24.57,38.11,2.1900000000000017,false,0,none
8879,1H,25.07,37.37,0.9699999999999998,false,0,none
8880,16O,49.88,25.66,6.35,false,0,none
8881,1H,49.28,25.54,7.089999999999999,false,0,none
8882,1H,50.31,26.5,6.530000000000001,false,0,none
8883,16O,3.3200000000000007,19.41,16.1,false,0,none
8884,1H,4.22,19.46,16.41,false,0,none
8885,1H,2.7999999999999985,19.82,16.8,false,0,none
8886,16O,53.019999999999996,2.2099999999999995,17.17,false,0,none
8887,1H,53.43,1.7099999999999993,17.87,false,0,none
8888,1H,52.24,1.7199999999999982,16.95,false,0,none
8889,16O,49.56,50.58,53.04,false,0,none
8890,1H,50.269999999999996,49.95,52.97,false,0,none
8891,1H,48.93,50.18,53.65,false,0,none
8892,16O,40.84,39.21,53.52,false,0,none
8893,1H,41.61999999999999,38.79,53.89,false,0,none
8894,1H,40.87,40.11,53.86,false,0,none
8895,16O,19.449999999999996,1.449999999999998,18.3,false,0,none
8896,1H,18.950000000000003,0.6699999999999987,18.06,false,0,none
8897,1H,20.36,1.190000000000001,18.16,false,0,none
8898,16O,24.9,10.620000000000001,44.42,false,0,none
8899,1H,24.83,9.859999999999996,44.99999999999999,false,0,none
8900,1H,24,10.900000000000002,44.28,false,0,none
8901,16O,48.71,44.09,14.66,false,0,none
8902,1H,48.69,43.62,15.5,false,0,none
8903,1H,49.5,44.63000000000001,14.699999999999998,false,0,none
8904,16O,29.55,6.290000000000002,42.13,false,0,none
8905,1H,28.88,6.93,42.39,false,0,none
8906,1H,29.830000000000002,6.58,41.26,false,0,none
8907,16O,47.47,6.750000000000003,51.36,false,0,none
8908,1H,48.27,6.880000000000001,51.86999999999999,false,0,none
8909,1H,46.76,6.940000000000003,51.97,false,0,none
8910,16O,25.71,29.12,54.42,false,0,none
8911,1H,26.59,29.44,54.61,false,0,none
8912,1H,25.17,29.91,54.37,false,0,none
8913,16O,19.82,41.52,53.68,false,0,none
8914,1H,19.36,42.17,53.14,false,0,none
8915,1H,20.6,41.3,53.160000000000004,false,0,none
8916,16O,15.67,35.71,21.39,false,0,none
8917,1H,15.9,34.79,21.53,false,0,none
8918,1H,16.38,36.2,21.800000000000004,false,0,none
8919,16O,9.35,0.04999999999999879,10,false,0,none
8920,1H,8.909999999999998,-0.7899999999999983,10.14,false,0,none
8921,1H,8.909999999999998,0.42999999999999955,9.24,false,0,none
8922,16O,44.84,19.56,2.650000000000002,false,0,none
8923,1H,44.46,20.440000000000005,2.5900000000000003,false,0,none
8924,1H,44.22,19.07,3.189999999999998,false,0,none
8925,16O,42.83,52.5,33.29,false,0,none
8926,1H,42.07,52.6,32.71,false,0,none
8927,1H,42.61,51.76,33.85,false,0,none
8928,16O,38.67,51.01,31.44,false,0,none
8929,1H,38.73,50.73,30.53,false,0,none
8930,1H,38.23,50.29,31.88,false,0,none
8931,16O,19.38,21.040000000000003,51.27,false,0,none
8932,1H,19.72,21.79,51.76,false,0,none
8933,1H,19.81,20.28,51.65,false,0,none
8934,16O,48.04,9.649999999999999,47.02,false,0,none
8935,1H,47.51,9.080000000000002,46.47,false,0,none
8936,1H,48.42,9.059999999999999,47.68,false,0,none
8937,16O,24.01,35.89,40.44,false,0,none
8938,1H,24.38,36.58,40.99,false,0,none
8939,1H,23.18,36.26,40.13,false,0,none
8940,16O,23.77,31.01,12.990000000000002,false,0,none
8941,1H,24.1,31.719999999999995,13.539999999999997,false,0,none
8942,1H,23.35,31.46,12.25,false,0,none
8943,16O,12.05,12.79,22.79,false,0,none
8944,1H,12.22,12.64,23.72,false,0,none
8945,1H,12.14,11.92,22.39,false,0,none
8946,16O,53.08,21.45,37.3,false,0,none
8947,1H,53.15,20.5,37.3,false,0,none
8948,1H,53.96,21.76,37.50000000000001,false,0,none
8949,16O,30.17,17.18,36.94,false,0,none
8950,1H,29.44,17.79,36.81,false,0,none
8951,1H,30.29,16.76,36.09,false,0,none
8952,16O,38.57,11.87,50.49,false,0,none
8953,1H,38.54,10.93,50.3,false,0,none
8954,1H,37.76,12.05,50.96,false,0,none
8955,16O,43.940000000000005,2.8399999999999985,28.21,false,0,none
8956,1H,44.13,3.3399999999999985,27.42,false,0,none
8957,1H,43.35,3.4000000000000004,28.71,false,0,none
8958,16O,46.85999999999999,11.52,39.6,false,0,none
8959,1H,46.05,12.04,39.559999999999995,false,0,none
8960,1H,46.97,11.19,38.71,false,0,none
8961,16O,23.87,30.8,30.21,false,0,none
8962,1H,23.21,30.29,29.75,true,0,none
8963,1H,24.47,30.14,30.58,true,0,none
8964,16O,35.43,18.19,28.28,false,0,none
8965,1H,34.78,18.84,27.99,false,0,none
8966,1H,35.33,17.47,27.66,false,0,none
8967,16O,13.4,17.95,29.11,false,0,none
8968,1H,13.290000000000001,18.57,28.39,false,0,none
8969,1H,12.659999999999998,18.13,29.69,false,0,none
8970,16O,8.210000000000003,8.709999999999999,42.36,false,0,none
8971,1H,7.589999999999999,8.029999999999998,42.11,false,0,none
