signal_0,signal_1
-0.4788482696901138-0.8778962918682385i,0.003359355153380604+0.006246877246719139i
0.9990134094161669+0.0444095119501364i,-0.007100502676968549-0.0003579104672607609i
-0.5548566285043597+0.8319457999125972i,0.003989087981858704-0.005904892637312778i
-0.4248885077858376-0.9052443129719212i,0.0029963252937369542+0.006483635600879559i
0.9945001305202663+0.10473525515009985i,-0.007114939355170952-0.0007920415582338471i
-0.604146383183669+0.7968732033027925i,0.004368717027343324-0.005691840024976375i
-0.3693738359385013-0.9292795269703926i,0.0026165789980566205+0.006698416572405661i
0.9863474083222349+0.1646777136974092i,-0.0071018652733600895-0.001229068068523663i
-0.6512252210295786+0.7588843942007835i,0.004736528816087292-0.005453720619204752i
-0.312507414021366-0.9499139752958139i,0.002221504983958524+0.006890049928690485i
0.9745850782863448+0.22401752391979263i,-0.007061000928866337-0.0016671932198966545i
-0.6959208537007948+0.7181183953439059i,0.005090840420904426-0.005191229287308077i
-0.2544973487328058-0.9670721447231747i,0.0018125727486315156+0.007057456698352443i
0.9592561854923882+0.2825375275792034i,-0.006992186856053877-0.002104598594434519i
-0.7380697143641435+0.6747243927920871i,0.005430012807522577-0.004905174798384532i
-0.19555593201510696-0.9806912437162867i,0.0013913263797069129+0.007199654654323196i
0.9404168271091612+0.34002356657777255i,-0.006895385096256263-0.002539452274182193i
-0.7775175562789789+0.6288611899708969i,0.005752458555731414-0.004596476849464375i
-0.1358988641570708-0.9907214322178594i,0.0009593780006942761+0.007315763367830396i
0.9181359471028996+0.3962652666845339i,-0.0067706801112176395-0.0029699170700772477i
-0.8141200172740569+0.5806966265191629i,0.006056649367677531-0.004266162569800746i
-0.07574446442353061-0.9971260040427178i,0.0005184008811288483+0.007405008809387185i
0.8924950839319531+0.45105680741482257i,-0.006618279135290692-0.0033941588019979086i
-0.8477431480511217+0.5304069640679252i,0.006341123328246451-0.003915362519069377i
-0.0153128721005385-0.9998815212066869i,0.00007012224311077072+0.007466727475026295i
0.8635880721510215+0.5041976752449134i,-0.006438511964260738-0.003810354591570245i
-0.8782639023818536+0.4781762411985171i,0.006604491883652708-0.003545306197581916i
0.045174759119939734-0.9989778996995555i,-0.00038368420270811296+0.007500370018249054i
0.8315206990169564+0.5554933974054639i,-0.006231830181281458-0.004216701129348948i
-0.9055705874042507+0.4241955999403392i,0.0068454465057112245-0.0031573170888667033i
0.10549707046762502-0.9944184463882242i,-0.0008412059574046696+0.007505504370468141i
0.7964103173528034+0.6047562535683841i,-0.005998805823019519-0.0046114228781488405i
-0.9295632723705723+0.3686625862730697i,0.007062765010737596-0.0027528072571115737i
0.16543330817201995-0.9862198469149939i,-0.0013005996349932179+0.007481818335112137i
0.7583854160868343+0.6518059628226742i,-0.005740129491694724-0.004992780174630776i
-0.9501541543509852+0.3117804271931579i,0.007255317503669483-0.002333271524011449i
0.2247641313264681-0.9744121046352741i,-0.0017599990283222453+0.007429121643010186i
0.7175851500382147+0.6964703434251847i,-0.005456607921256279-0.005359077191759098i
-0.967267879554603+0.2537572869902396i,0.007422071919749869-0.0019002812514725639i
0.2832724145817351-0.9590384308181805i,-0.002217523302699604+0.00734734745917277i
0.6741588306700869+0.7385859429118993i,-0.00514916100845288-0.005708669725423878i
-0.9808418190920235+0.19480550545517628i,0.007562099138005731-0.0014554777584273018i
0.3407440427316006-0.940155086511834i,-0.0026712852797301564+0.007236553333630549i
0.628265379673699+0.7779986362638048i,-0.004818818322006972-0.006039972769370121i
-0.990826298170181+0.1351408208075523i,0.0076745776427540055-0.0010005654016667681i
0.39696869428261966-0.9178311766520713i,-0.003119399773472718+0.00709692159155701i
0.5800727473832175+0.8145641899383115i,-0.004466715105497849-0.00635146784358683i
-0.9971847778807735+0.07498158018638171i,0.007758797711465327-0.0005373043521159408i
0.4517406111405247-0.8921483971680388i,-0.0035599919408207136+0.006928759160489064i
0.5297572981495862+0.848148789702118i,-0.004094087791866299-0.006641710042477054i
-0.9998939889169822+0.014547940593288278i,0.007814165109526011-0.00006750309934563034i
0.5048593515965412-0.8632007360101521i,-0.003991205607986725+0.006732496835046643i
0.4775031649226945+0.878629530333875i,-0.0037022690496810082-0.0069093347704526605i
-0.9989440167291499-0.0459389367876324i,0.007840204274709953+0.0004069892816740287i
0.5561305238580191-0.8310941291945373i,-0.004411211535114599+0.006508687982131141i
0.42350157540380495+0.9058948654045477i,-0.0032926823834341546-0.007153064134062555i
-0.9943383378077761-0.10625769594483063i,0.007836560976539625+0.00088429106651437i
0.6053664974389635-0.7959460731226755i,-0.0048182155813727085+0.00625800669214768i
0.3679501522342382+0.9298450154894715i,-0.0028668363121493942-0.007371712961372588i
-0.9860938069610554-0.16618759610730227i,0.007803004438126885+0.0013624959839737124i
0.6523870898070867-0.757885194595002i,-0.005210466733371474+0.005981245384319871i
0.31105218978132165+0.9503923333182229i,-0.002426318152491331-0.007564194421045608i
-0.9742405956335108-0.22550931956107384i,0.007739428910562421+0.001839681448828774i
0.6970202257745456-0.717050780092019i,-0.005586264960414979+0.005679311876656165i
0.2530159101682536+0.9674616245260153i,-0.0019727874343437486-0.007729525215431318i
-0.9588220814914595-0.28400577425790974i,0.007645854692423349+0.002313916887422315i
0.7391025672192797-0.6735922660455572i,-0.005943968860927331+0.005353225933556034i
0.19405370127049798+0.9809904228327999i,-0.001507968978467669-0.007866830323950032i
-0.9398946896793666-0.34146288827903704i,0.007522428589519932+0.002783272118474558i
0.7784801108324353-0.6276686919655692i,-0.006282003065383923+0.005004115306411315i
0.13438133946731118+0.990929218643043i,-0.0010336456673597195-0.007975347275122802i
-0.9175276863280366-0.3976703932464932i,0.007369423812540553+0.0032458257512952746i
0.8150087517043809-0.5794481184237794i,-0.006598865362226542+0.00463321128484866i
0.07421719999280152+0.9972416402295953i,-0.0005516509417888968-0.008054429927775228i
-0.8918029250702993-0.45242259381514716i,0.0071872393128301505+0.003699673563538731i
0.8485548106868307-0.5291070120241202i,-0.0068931335145371074+0.004241843778463246i
0.013781457776293804+0.9999045868386054i,-0.00006386105670176774-0.00810355174419105i
-0.8628145474918446-0.5055191204293815i,0.006976398559074199+0.004142936820779858i
0.878995523601154-0.4768295996106966i,-0.007163471736689009+0.0038314359510021427i
-0.046704718303417436+0.9989083132283643i,0.00042781286876391336-0.00812230854031982i
-0.8306686386134235-0.5567656625896734i,0.006737547760201907+0.004573770500498029i
0.9062194905025828-0.4228071940766029i,-0.007408636801770144+0.0034034984309590614i
-0.10701997480124331+0.9942564653327055i,0.0009214329715239466-0.008110420700532115i
-0.7954828386651989-0.6059746799456274i,0.006471453542325083+0.004990371383535523i
0.930127083356197-0.3672374942408417i,-0.0076274837522839305+0.0029596231244310993i
-0.16694358376441037+0.9859660669184547i,0.001415042898690915-0.008067734846848617i
-0.7573859125739952-0.6529660886131703i,0.006179000089980581+0.005390985976738384i
0.9506308106327763-0.31032386135549445i,-0.007818971188456016+0.002501476657855128i
-0.2262562505020344+0.9740674572857475i,0.0019066761586979068-0.00799422495505711i
-0.7165172787389265-0.6975679202042784i,0.005861185764366851+0.005773918231301181i
0.9676556374902463-0.2522745748908176i,-0.007982166110422862+0.0020307934798782404i
-0.2847409161095737+0.9586041802392131i,0.0023943645320894194-0.007889992912630404i
-0.6730264988198922-0.7396169511574728i,0.005519119213593607+0.006137537022299386i
0.9811392603689971-0.19330207032176905i,-0.008116248292616004+0.0015493686531181093i
-0.34218355181126253+0.9396328247363362i,0.002876146504450677-0.0077552685158888334i
-0.6270727304060907-0.7789593000660032i,0.005154014992247224+0.006480283356020051i
0.9910323349961732-0.1336221617053437i,-0.008220514170793626+0.0010590503679219934i
-0.3983739422135741+0.9172228177961613i,0.0033500756838937993-0.007590408906373655i
-0.5788241445675497-0.8154509908177521i,0.004767188709751246+0.006800677272968525i
0.9972986569645332-0.07345325189374724i,-0.008294380224393596+0.000561732211446004i
-0.45310645460334+0.891456170426197i,0.003814229165641081-0.007395897448928619i
-0.5284573104211854-0.8489584794860154i,0.004360051729100161+0.00709732441584177i
0.9999152942250434-0.013015533273690889i,-0.00833738583917093+0.00005934522642669028i
-0.5061807914752288+0.8624271774973276i,0.004266715806533463-0.007172342056482851i
-0.4761565489636137-0.8793591430429595i,0.003934105439528739+0.007368922233307904i
0.998872671008335+0.04746981804324221i,-0.008349195637439728-0.0004461502050861697i
-0.5574027235346504+0.8302420726650548i,0.004705684372753806-0.006920472969012808i
-0.4221132585354096-0.9065417281072745i,0.003490935128561516+0.007614265792108088i
0.9941746028679092+0.10778145163024103i,-0.008329601265646107-0.000952772617032662i
-0.6065848004936165+0.7950186395999115i,0.0051293315246702595-0.00664113999659216i
-0.36652521438532515-0.9304067580838058i,0.0030322034806412306+0.00783225317178733i
0.9858382827168501+0.1676986527928302i,-0.008278522631440842-0.001458527817108689i
-0.6535470370583447+0.7568857809497773i,0.0055359096034940025-0.006335309238825287i
-0.3095958448977593-0.9508668972051947i,0.002559643731168874+0.008021890418277161i
0.9738942179091422+0.227002150289926i,-0.008196008584901071-0.001961417310019568i
-0.6981175715981879+0.715983046611512i,0.005923734185381543-0.006004059295280984i
-0.25153348713217855-0.9678472701433086i,0.0020750525062819295+0.008182296034549433i
0.9583861185958468+0.285474918772472i,-0.008082237041038446-0.0024594467490099024i
-0.740133295085443+0.6724601230382206i,0.006291191369706532-0.005648576983800549i
-0.19255062439889176-0.9812857360208034i,0.0015802823800548885+0.008312704988674575i
0.9393707377647077+0.3429029730030737i,-0.00793751454323278-0.0029506343783910626i
-0.7794404480043892+0.6264762854510809i,0.006636744769464885-0.005270152585712542i
-0.1328631086613299-0.9911331158200674i,0.0010772341820138487+0.008412472221791655i
0.9169176635485763+0.3990761509501304i,-0.007762275269718737-0.003433019429887367i
-0.8158951830451262+0.5781998149603902i,0.006958942173155608-0.00487017463907712i
-0.0726893706104973-0.9973533723573187i,0.0005678490889187321+0.008481075640761506i
0.8911090645627076+0.45378888289067293i,-0.007557079487740545-0.003904670435891678i
-0.8493640915229913+0.5278073827289238i,0.007256421848996553-0.00445012430305009i
-0.012249620302388242-0.999923742163231i,0.00005410053566707032+0.008518118582591694i
0.8620393892028956+0.5068409437073244i,-0.007322611462426597-0.004363693423149667i
-0.87972469159709+0.4754834034313027i,0.007527918463971549-0.004011569318330643i
0.04823495871630712-0.9988348187874618i,-0.0004620140190828828+0.008523331740089906i
0.8298150200048788+0.5580381856262964i,-0.007059676829858466-0.00480823995099073i
-0.9068658765012663+0.4214193603754327i,0.007772268591968258-0.0035561575904044444i
0.10854301884505857-0.9940905872222241i,-0.000978481436384558+0.008496574540618572i
0.7945538843299178+0.607193248714919i,-0.006769199446162591-0.005236514958972495i
-0.9306883211471817+0.3658131047557757i,0.007988415787132061-0.0030856104239241865i
0.16845385846671418-0.9857084093189248i,-0.001493281312974507+0.008437835972261392i
0.7563850228012631+0.6541262465385805i,-0.006452217726763023-0.005646784389721933i
-0.9511048456115125+0.3088681316028937i,0.00817541520053416-0.002601715438059045i
0.22774822962069963-0.97371896025124i,-0.0020043944328844397+0.00834723485417362i
0.7154481170708573+0.698665424467878i,-0.006109880492157606-0.006037382553805376i
-0.9680407341770518+0.25079283507897115i,0.008332437720319235-0.0021063191940083833i
0.2862091403564575-0.958166116257144i,-0.002509811217752674+0.00822501955035351i
0.671892978644436+0.7406477882268452i,-0.00574344233874231-0.006406719204675957i
-0.9814340087601675+0.19179974584462012i,0.008458773617636703-0.001601319567082754i
0.3436226488308575-0.9391067940707101i,-0.003007540138968426+0.00807156712853631i
0.6258790006357131+0.7799197003820497i,-0.005354258555264498-0.006753286293080787i
-0.9912356557239899+0.132104753287876i,0.008553835682885232-0.0010886578968260603i
0.3997786462435238-0.9166107426312899i,-0.0034956160550226986+0.007887381968362287i
0.5775745744559933+0.8163374425896619i,-0.004943779607457709-0.007075664371792989i
-0.9974098052472875+0.07192631546169212i,0.008617161839077918-0.0005703109495625642i
0.4544716257448696-0.8907602878323316i,-0.003972108437845783+0.007673093825388971i
0.5271564735738756+0.8497677415429121i,-0.004513545215267557-0.0073725286231330015i
-0.9999338625926174+0.011484659621224212i,0.008648417221471904-0.000048282728511143314i
0.5075014345029683-0.8616500312439419i,-0.004435129452472054+0.007429455359906622i
0.4748092066002264+0.8800882566951949i,-0.0040651780488244705-0.007642654483464246i
-0.9987985907933657-0.0489990237134077i,0.00864739571497774+0.00047540383279113174i
0.5586740061770153-0.8293865039117385i,-0.004882841855097567+0.0071573391418570794i
0.4207243420658509+0.9071880279739646i,-0.0036003770709422565-0.00788492284067599i
-0.9940081444570843-0.10930339021949195i,0.008614020943269038+0.0009987152575795465i
0.6078020711168495-0.7940877764989479i,-0.005313466675465025+0.00685773414542918i
0.3650998073628862+0.9309678818469784i,-0.0031209105554193886-0.008098324782600759i
-0.9855800545614072-0.16920775179695055i,0.008548346705943167+0.0015196159570108315i
0.6547058416894966-0.7558830271984471i,-0.005725290650540599+0.006531741749130673i
0.3081391644154946+0.951340794254862i,-0.0026286088117739113-0.008281965876330477i
-0.973545164298198-0.22849288419207064i,0.008450556862509102+0.0020360766688050595i
0.6992136702247485-0.7149120689960216i,-0.006116673377605086+0.006180571259260483i
0.25005086473058236+0.9682322090818171i,-0.002125356648273336-0.008435069960506653i
-0.9579475162007047-0.2869418292641874i,0.008320964664416028+0.0025460828668632386i
0.7411626771719666-0.6713248380148394i,-0.006486054156193659+0.005805534976767067i
0.19104748655475107+0.9815803109990087i,-0.0016130856061826284-0.008556982434831967i
-0.9388441909667898-0.344340688959364i,0.008160011538751762+0.0030476431055568936i
0.7803993471693343-0.6252808448135923i,-0.006831958489749227+0.005408042829425084i
0.13134495692914555+0.9913362516821371i,-0.0010937659990940187-0.00864717303329869i
-0.916305098568074-0.40047940808546967i,0.007968265329634103+0.0035387972627551278i
0.816780090844194-0.5769485906463072i,-0.007153004219417135+0.004989596593121986i
0.07116176148915704+0.9974643285753422i,-0.0005693987919593716-0.008705238069911893i
-0.8904127224094439-0.45515254302403096i,0.00774641800567941+0.004017624646188386i
0.8501717702885265-0.5265049508200746i,-0.0074479072640821825+0.0045517837277813875i
0.010718144900765225+0.9999421155472324i,-0.00004200735507667728-0.008730902148035093i
-0.8612618174751906-0.5081600135657038i,0.007495282844245268+0.004482251928429149i
0.8804521862865547-0.4741345274073357i,-0.007715486942540242+0.004096270855074316i
-0.04976469514041332+0.998760544960904i,0.00048637087127054206-0.008724019326837222i
-0.8289590635664331-0.5593078351179697i,0.007215791105406778+0.004930860876609223i
0.9075105255114279-0.42002897368152425i,-0.00795467085557831+0.003624796906566177i
